"Program","Year","Period","Geo.Level","State","Commodity","straw","mkt","measure","col1","col2","Type","Name","Chemical.Code","Value"
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","SULFUR","77501",38.761
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","TETRACONAZOLE","120603",0.059
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE",NA,NA,NA,1.667
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","THIRAM","79801",8.873
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLOXYSTROBIN","129112",0.39
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","HERBICIDE","FLUMIOXAZIN","129034",0.315
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","HERBICIDE","PENDIMETHALIN","108501",5.892
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","ABAMECTIN","122804",0.025
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","ACEQUINOCYL","6329",0.65
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","ACETAMIPRID","99050",0.181
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","AZADIRACHTIN","121701",0.114
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENAZATE","586",1.094
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENTHRIN","128825",0.178
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","CHLORANTRANILIPROLE","90100",0.158
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","CYANTRANILIPROLE","90098",0.241
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","CYFLUMETOFEN","138831",0.397
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","FENPROPATHRIN","127901",0.327
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","FLONICAMID","128016",0.197
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","FLUPYRADIFURONE","122304",0.317
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","HEXYTHIAZOX","128849",0.227
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","IMIDACLOPRID","129099",0.496
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","MALATHION","57701",2.398
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","METHOXYFENOZIDE","121027",0.276
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","NOVALURON","124002",0.232
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","SPINETORAM","110007",0.125
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","SPINOSAD","110003",0.173
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","INSECTICIDE","THIAMETHOXAM","60109",0.092
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","OTHER","CHLOROPICRIN","81501",442.413
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","OTHER","DICHLOROPROPENE","29001",131.091
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","OTHER","FLUTRIAFOL","128940",0.218
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","AZOXYSTROBIN","128810",1.4
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE",NA,NA,NA,2.2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","BOSCALID","128008",2.5
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","CAPTAN","81301",9.4
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","CYPRODINIL","288202",2.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","FENHEXAMID","90209",1.1
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUDIOXONIL","71503",2.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUOPYRAM","80302",3.3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUXAPYROXAD","138009",1.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","MEFENOXAM","113502",1.5
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","MYCLOBUTANIL","128857",5.2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","PENTHIOPYRAD","90112",1.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE",NA,NA,NA,1.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","PROPICONAZOLE","122101",1.6
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRACLOSTROBIN","99100",2.1
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRIMETHANIL","288201",1.6
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","QUINOLINE","55459",2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","SULFUR","77501",7.1
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","TETRACONAZOLE","120603",1.6
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE",NA,NA,NA,2.4
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","THIRAM","79801",4
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLOXYSTROBIN","129112",3.3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","HERBICIDE","FLUMIOXAZIN","129034",4.1
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","HERBICIDE","PENDIMETHALIN","108501",6.4
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","ABAMECTIN","122804",1.3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","ACEQUINOCYL","6329",2.2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","ACETAMIPRID","99050",1.4
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","AZADIRACHTIN","121701",3.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENAZATE","586",2.2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENTHRIN","128825",1.5
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE",NA,NA,NA,1.5
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE",NA,NA,NA,3.1
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","CHLORANTRANILIPROLE","90100",2.5
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","CYANTRANILIPROLE","90098",2.1
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","CYFLUMETOFEN","138831",2.2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","FENPROPATHRIN","127901",1.3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","FLONICAMID","128016",2.3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","FLUPYRADIFURONE","122304",1.7
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","HEXYTHIAZOX","128849",1.2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","IMIDACLOPRID","129099",1.1
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","MALATHION","57701",1.3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","METHOXYFENOZIDE","121027",1.6
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","NOVALURON","124002",3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","SPINETORAM","110007",1.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","SPINOSAD","110003",1.8
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","INSECTICIDE","THIAMETHOXAM","60109",1.5
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","OTHER","CHLOROPICRIN","81501",2.3
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","OTHER","DICHLOROPROPENE","29001",1.2
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","OTHER","FLUTRIAFOL","128940",1.9
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","AZOXYSTROBIN","128810",24
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE",NA,NA,NA,70
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","BOSCALID","128008",17
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","CAPTAN","81301",88
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","CYPRODINIL","288202",81
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","FENHEXAMID","90209",26
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUDIOXONIL","71503",87
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUOPYRAM","80302",87
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","FLUXAPYROXAD","138009",56
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","MEFENOXAM","113502",23
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","MYCLOBUTANIL","128857",46
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","PENTHIOPYRAD","90112",19
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE",NA,NA,NA,70
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","PROPICONAZOLE","122101",31
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRACLOSTROBIN","99100",69
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","PYRIMETHANIL","288201",19
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","QUINOLINE","55459",44
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","SULFUR","77501",75
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","TETRACONAZOLE","120603",50
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE",NA,NA,NA,15
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","THIRAM","79801",70
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE",NA,NA,NA,92
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FUNGICIDE","TRIFLOXYSTROBIN","129112",87
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE","HERBICIDE","FLUMIOXAZIN","129034",29
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE","HERBICIDE","PENDIMETHALIN","108501",28
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE",NA,NA,NA,29
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","ABAMECTIN","122804",30
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","ACEQUINOCYL","6329",46
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","ACETAMIPRID","99050",43
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","AZADIRACHTIN","121701",57
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENAZATE","586",61
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","BIFENTHRIN","128825",60
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE",NA,NA,NA,7
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE",NA,NA,NA,34
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","CHLORANTRANILIPROLE","90100",29
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","CYANTRANILIPROLE","90098",16
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES","STRAWBERRIES","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","INSECTICIDE","CYFLUMETOFEN","138831",44
